performance,id,vocal,background,mixture,vocal_start,vocal_end,background_start,background_end,mixture_start,mixture_end
1007574635_2745103997,1007574635_2745103997-001-001,1/IN/ml/1007574635_2745103997/vocal.ogg,1/IN/ml/1007574635_2745103997/background.m4a,1/IN/ml/1007574635_2745103997/mix.m4a,2.1375,5.1375,1.5,4.5,1.5,4.5
1007574635_2745103997,1007574635_2745103997-001-002,1/IN/ml/1007574635_2745103997/vocal.ogg,1/IN/ml/1007574635_2745103997/background.m4a,1/IN/ml/1007574635_2745103997/mix.m4a,3.6375,6.6375,3.0,6.0,3.0,6.0
1007574635_2745103997,1007574635_2745103997-001-003,1/IN/ml/1007574635_2745103997/vocal.ogg,1/IN/ml/1007574635_2745103997/background.m4a,1/IN/ml/1007574635_2745103997/mix.m4a,5.1375,8.1375,4.5,7.5,4.5,7.5
1007574635_2745103997,1007574635_2745103997-001-004,1/IN/ml/1007574635_2745103997/vocal.ogg,1/IN/ml/1007574635_2745103997/background.m4a,1/IN/ml/1007574635_2745103997/mix.m4a,6.6375,9.6375,6.0,9.0,6.0,9.0
1007574635_2745103997,1007574635_2745103997-001-005,1/IN/ml/1007574635_2745103997/vocal.ogg,1/IN/ml/1007574635_2745103997/background.m4a,1/IN/ml/1007574635_2745103997/mix.m4a,8.1375,11.1375,7.5,10.5,7.5,10.5
1007574635_2745103997,1007574635_2745103997-001-006,1/IN/ml/1007574635_2745103997/vocal.ogg,1/IN/ml/1007574635_2745103997/background.m4a,1/IN/ml/1007574635_2745103997/mix.m4a,9.6375,12.6375,9.0,12.0,9.0,12.0
1007574635_2745103997,1007574635_2745103997-001-007,1/IN/ml/1007574635_2745103997/vocal.ogg,1/IN/ml/1007574635_2745103997/background.m4a,1/IN/ml/1007574635_2745103997/mix.m4a,11.1375,14.1375,10.5,13.5,10.5,13.5
1007574635_2745103997,1007574635_2745103997-001-008,1/IN/ml/1007574635_2745103997/vocal.ogg,1/IN/ml/1007574635_2745103997/background.m4a,1/IN/ml/1007574635_2745103997/mix.m4a,12.6375,15.6375,12.0,15.0,12.0,15.0
1007574635_2745103997,1007574635_2745103997-001-009,1/IN/ml/1007574635_2745103997/vocal.ogg,1/IN/ml/1007574635_2745103997/background.m4a,1/IN/ml/1007574635_2745103997/mix.m4a,14.1375,17.1375,13.5,16.5,13.5,16.5
1007574635_2745103997,1007574635_2745103997-001-010,1/IN/ml/1007574635_2745103997/vocal.ogg,1/IN/ml/1007574635_2745103997/background.m4a,1/IN/ml/1007574635_2745103997/mix.m4a,15.6375,18.6375,15.0,18.0,15.0,18.0
1007574635_2745103997,1007574635_2745103997-001-011,1/IN/ml/1007574635_2745103997/vocal.ogg,1/IN/ml/1007574635_2745103997/background.m4a,1/IN/ml/1007574635_2745103997/mix.m4a,17.1375,20.1375,16.5,19.5,16.5,19.5
1007574635_2745103997,1007574635_2745103997-001-012,1/IN/ml/1007574635_2745103997/vocal.ogg,1/IN/ml/1007574635_2745103997/background.m4a,1/IN/ml/1007574635_2745103997/mix.m4a,18.6375,21.6375,18.0,21.0,18.0,21.0
1926904856_2783473396,1926904856_2783473396-001-000,1/US/ro/1926904856_2783473396/vocal.ogg,1/US/ro/1926904856_2783473396/background.m4a,1/US/ro/1926904856_2783473396/mix.m4a,0.6174999999999999,3.6175,0.12,3.12,0.12,3.12
1926904856_2783473396,1926904856_2783473396-001-001,1/US/ro/1926904856_2783473396/vocal.ogg,1/US/ro/1926904856_2783473396/background.m4a,1/US/ro/1926904856_2783473396/mix.m4a,2.1175,5.1175,1.62,4.62,1.62,4.62
1926904856_2783473396,1926904856_2783473396-001-002,1/US/ro/1926904856_2783473396/vocal.ogg,1/US/ro/1926904856_2783473396/background.m4a,1/US/ro/1926904856_2783473396/mix.m4a,3.6175,6.6175,3.12,6.12,3.12,6.12
1926904856_2783473396,1926904856_2783473396-002-000,1/US/ro/1926904856_2783473396/vocal.ogg,1/US/ro/1926904856_2783473396/background.m4a,1/US/ro/1926904856_2783473396/mix.m4a,8.0275,11.0275,7.53,10.53,7.53,10.53
1926904856_2783473396,1926904856_2783473396-005-000,1/US/ro/1926904856_2783473396/vocal.ogg,1/US/ro/1926904856_2783473396/background.m4a,1/US/ro/1926904856_2783473396/mix.m4a,22.0975,25.0975,21.6,24.6,21.6,24.6
1926904856_2783473396,1926904856_2783473396-006-000,1/US/ro/1926904856_2783473396/vocal.ogg,1/US/ro/1926904856_2783473396/background.m4a,1/US/ro/1926904856_2783473396/mix.m4a,26.1175,29.1175,25.62,28.62,25.62,28.62
1068284801_2943524057,1068284801_2943524057-001-000,1/BH/ml/1068284801_2943524057/vocal.ogg,1/BH/ml/1068284801_2943524057/background.m4a,1/BH/ml/1068284801_2943524057/mix.m4a,13.7375,16.7375,13.14,16.14,13.14,16.14
1068284801_2943524057,1068284801_2943524057-001-001,1/BH/ml/1068284801_2943524057/vocal.ogg,1/BH/ml/1068284801_2943524057/background.m4a,1/BH/ml/1068284801_2943524057/mix.m4a,15.2375,18.2375,14.64,17.64,14.64,17.64
1068284801_2943524057,1068284801_2943524057-001-002,1/BH/ml/1068284801_2943524057/vocal.ogg,1/BH/ml/1068284801_2943524057/background.m4a,1/BH/ml/1068284801_2943524057/mix.m4a,16.7375,19.7375,16.14,19.14,16.14,19.14
1068284801_2943524057,1068284801_2943524057-001-003,1/BH/ml/1068284801_2943524057/vocal.ogg,1/BH/ml/1068284801_2943524057/background.m4a,1/BH/ml/1068284801_2943524057/mix.m4a,18.2375,21.2375,17.64,20.64,17.64,20.64
1068284801_2943524057,1068284801_2943524057-001-004,1/BH/ml/1068284801_2943524057/vocal.ogg,1/BH/ml/1068284801_2943524057/background.m4a,1/BH/ml/1068284801_2943524057/mix.m4a,19.7375,22.7375,19.14,22.14,19.14,22.14
1068284801_2943524057,1068284801_2943524057-001-005,1/BH/ml/1068284801_2943524057/vocal.ogg,1/BH/ml/1068284801_2943524057/background.m4a,1/BH/ml/1068284801_2943524057/mix.m4a,21.2375,24.2375,20.64,23.64,20.64,23.64
1857786601_2715427295,1857786601_2715427295-001-000,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,0.8475,3.8475,0.0,3.0,0.0,3.0
1857786601_2715427295,1857786601_2715427295-001-001,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,2.3475,5.3475,1.5,4.5,1.5,4.5
1857786601_2715427295,1857786601_2715427295-002-000,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,6.2475000000000005,9.2475,5.4,8.4,5.4,8.4
1857786601_2715427295,1857786601_2715427295-002-001,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,7.7475000000000005,10.7475,6.9,9.9,6.9,9.9
1857786601_2715427295,1857786601_2715427295-002-002,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,9.2475,12.2475,8.4,11.4,8.4,11.4
1857786601_2715427295,1857786601_2715427295-002-003,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,10.7475,13.7475,9.9,12.9,9.9,12.9
1857786601_2715427295,1857786601_2715427295-002-004,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,12.2475,15.2475,11.4,14.4,11.4,14.4
1857786601_2715427295,1857786601_2715427295-002-005,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,13.7475,16.7475,12.9,15.9,12.9,15.9
1857786601_2715427295,1857786601_2715427295-002-006,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,15.2475,18.2475,14.4,17.4,14.4,17.4
1857786601_2715427295,1857786601_2715427295-002-007,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,16.7475,19.7475,15.9,18.9,15.9,18.9
1857786601_2715427295,1857786601_2715427295-002-008,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,18.2475,21.2475,17.4,20.4,17.4,20.4
1857786601_2715427295,1857786601_2715427295-002-009,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,19.7475,22.7475,18.9,21.9,18.9,21.9
1857786601_2715427295,1857786601_2715427295-002-010,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,21.2475,24.2475,20.4,23.4,20.4,23.4
1857786601_2715427295,1857786601_2715427295-002-011,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,22.7475,25.7475,21.9,24.9,21.9,24.9
1857786601_2715427295,1857786601_2715427295-002-012,1/IN/pa/1857786601_2715427295/vocal.ogg,1/IN/pa/1857786601_2715427295/background.m4a,1/IN/pa/1857786601_2715427295/mix.m4a,24.2475,27.2475,23.4,26.4,23.4,26.4
1120430562_2705286518,1120430562_2705286518-001-000,1/IN/ml/1120430562_2705286518/vocal.ogg,1/IN/ml/1120430562_2705286518/background.m4a,1/IN/ml/1120430562_2705286518/mix.m4a,0.7475,3.7475,0.15,3.15,0.15,3.15
1120430562_2705286518,1120430562_2705286518-001-001,1/IN/ml/1120430562_2705286518/vocal.ogg,1/IN/ml/1120430562_2705286518/background.m4a,1/IN/ml/1120430562_2705286518/mix.m4a,2.2475,5.2475,1.65,4.65,1.65,4.65
1120430562_2705286518,1120430562_2705286518-001-002,1/IN/ml/1120430562_2705286518/vocal.ogg,1/IN/ml/1120430562_2705286518/background.m4a,1/IN/ml/1120430562_2705286518/mix.m4a,3.7475,6.7475,3.15,6.15,3.15,6.15
1120430562_2705286518,1120430562_2705286518-001-003,1/IN/ml/1120430562_2705286518/vocal.ogg,1/IN/ml/1120430562_2705286518/background.m4a,1/IN/ml/1120430562_2705286518/mix.m4a,5.2475000000000005,8.2475,4.65,7.65,4.65,7.65
1120430562_2705286518,1120430562_2705286518-001-004,1/IN/ml/1120430562_2705286518/vocal.ogg,1/IN/ml/1120430562_2705286518/background.m4a,1/IN/ml/1120430562_2705286518/mix.m4a,6.7475000000000005,9.7475,6.15,9.15,6.15,9.15
1120430562_2705286518,1120430562_2705286518-001-005,1/IN/ml/1120430562_2705286518/vocal.ogg,1/IN/ml/1120430562_2705286518/background.m4a,1/IN/ml/1120430562_2705286518/mix.m4a,8.2475,11.2475,7.65,10.65,7.65,10.65
1120430562_2705286518,1120430562_2705286518-001-006,1/IN/ml/1120430562_2705286518/vocal.ogg,1/IN/ml/1120430562_2705286518/background.m4a,1/IN/ml/1120430562_2705286518/mix.m4a,9.7475,12.7475,9.15,12.15,9.15,12.15
1120430562_2705286518,1120430562_2705286518-001-007,1/IN/ml/1120430562_2705286518/vocal.ogg,1/IN/ml/1120430562_2705286518/background.m4a,1/IN/ml/1120430562_2705286518/mix.m4a,11.2475,14.2475,10.65,13.65,10.65,13.65
1120430562_2705286518,1120430562_2705286518-001-008,1/IN/ml/1120430562_2705286518/vocal.ogg,1/IN/ml/1120430562_2705286518/background.m4a,1/IN/ml/1120430562_2705286518/mix.m4a,12.7475,15.7475,12.15,15.15,12.15,15.15
1120430562_2705286518,1120430562_2705286518-001-009,1/IN/ml/1120430562_2705286518/vocal.ogg,1/IN/ml/1120430562_2705286518/background.m4a,1/IN/ml/1120430562_2705286518/mix.m4a,14.2475,17.2475,13.65,16.65,13.65,16.65
1120430562_2705286518,1120430562_2705286518-001-010,1/IN/ml/1120430562_2705286518/vocal.ogg,1/IN/ml/1120430562_2705286518/background.m4a,1/IN/ml/1120430562_2705286518/mix.m4a,15.7475,18.7475,15.15,18.15,15.15,18.15
1120430562_2705286518,1120430562_2705286518-001-011,1/IN/ml/1120430562_2705286518/vocal.ogg,1/IN/ml/1120430562_2705286518/background.m4a,1/IN/ml/1120430562_2705286518/mix.m4a,17.2475,20.2475,16.65,19.65,16.65,19.65
1120430562_2705286518,1120430562_2705286518-001-012,1/IN/ml/1120430562_2705286518/vocal.ogg,1/IN/ml/1120430562_2705286518/background.m4a,1/IN/ml/1120430562_2705286518/mix.m4a,18.7475,21.7475,18.15,21.15,18.15,21.15
1125282626_2834815092,1125282626_2834815092-001-000,1/IN/ml/1125282626_2834815092/vocal.ogg,1/IN/ml/1125282626_2834815092/background.m4a,1/IN/ml/1125282626_2834815092/mix.m4a,0.4075,3.4075,0.0,3.0,0.0,3.0
1125282626_2834815092,1125282626_2834815092-001-001,1/IN/ml/1125282626_2834815092/vocal.ogg,1/IN/ml/1125282626_2834815092/background.m4a,1/IN/ml/1125282626_2834815092/mix.m4a,1.9075,4.9075,1.5,4.5,1.5,4.5
1125282626_2834815092,1125282626_2834815092-001-002,1/IN/ml/1125282626_2834815092/vocal.ogg,1/IN/ml/1125282626_2834815092/background.m4a,1/IN/ml/1125282626_2834815092/mix.m4a,3.4074999999999998,6.4075,3.0,6.0,3.0,6.0
1125282626_2834815092,1125282626_2834815092-001-003,1/IN/ml/1125282626_2834815092/vocal.ogg,1/IN/ml/1125282626_2834815092/background.m4a,1/IN/ml/1125282626_2834815092/mix.m4a,4.9075,7.9075,4.5,7.5,4.5,7.5
1125282626_2834815092,1125282626_2834815092-001-004,1/IN/ml/1125282626_2834815092/vocal.ogg,1/IN/ml/1125282626_2834815092/background.m4a,1/IN/ml/1125282626_2834815092/mix.m4a,6.4075,9.4075,6.0,9.0,6.0,9.0
1125282626_2834815092,1125282626_2834815092-001-005,1/IN/ml/1125282626_2834815092/vocal.ogg,1/IN/ml/1125282626_2834815092/background.m4a,1/IN/ml/1125282626_2834815092/mix.m4a,7.9075,10.9075,7.5,10.5,7.5,10.5
1125282626_2834815092,1125282626_2834815092-001-006,1/IN/ml/1125282626_2834815092/vocal.ogg,1/IN/ml/1125282626_2834815092/background.m4a,1/IN/ml/1125282626_2834815092/mix.m4a,9.4075,12.4075,9.0,12.0,9.0,12.0
1125282626_2834815092,1125282626_2834815092-001-007,1/IN/ml/1125282626_2834815092/vocal.ogg,1/IN/ml/1125282626_2834815092/background.m4a,1/IN/ml/1125282626_2834815092/mix.m4a,10.9075,13.9075,10.5,13.5,10.5,13.5
1125282626_2834815092,1125282626_2834815092-001-008,1/IN/ml/1125282626_2834815092/vocal.ogg,1/IN/ml/1125282626_2834815092/background.m4a,1/IN/ml/1125282626_2834815092/mix.m4a,12.4075,15.4075,12.0,15.0,12.0,15.0
1125282626_2834815092,1125282626_2834815092-001-009,1/IN/ml/1125282626_2834815092/vocal.ogg,1/IN/ml/1125282626_2834815092/background.m4a,1/IN/ml/1125282626_2834815092/mix.m4a,13.9075,16.9075,13.5,16.5,13.5,16.5
1124336887_2746888893,1124336887_2746888893-001-000,1/AE/ml/1124336887_2746888893/vocal.ogg,1/AE/ml/1124336887_2746888893/background.m4a,1/AE/ml/1124336887_2746888893/mix.m4a,6.897500000000001,9.8975,6.15,9.15,6.15,9.15
1124336887_2746888893,1124336887_2746888893-001-001,1/AE/ml/1124336887_2746888893/vocal.ogg,1/AE/ml/1124336887_2746888893/background.m4a,1/AE/ml/1124336887_2746888893/mix.m4a,8.3975,11.3975,7.65,10.65,7.65,10.65
1124336887_2746888893,1124336887_2746888893-001-002,1/AE/ml/1124336887_2746888893/vocal.ogg,1/AE/ml/1124336887_2746888893/background.m4a,1/AE/ml/1124336887_2746888893/mix.m4a,9.8975,12.8975,9.15,12.15,9.15,12.15
1124336887_2746888893,1124336887_2746888893-001-003,1/AE/ml/1124336887_2746888893/vocal.ogg,1/AE/ml/1124336887_2746888893/background.m4a,1/AE/ml/1124336887_2746888893/mix.m4a,11.3975,14.3975,10.65,13.65,10.65,13.65
1124336887_2746888893,1124336887_2746888893-001-004,1/AE/ml/1124336887_2746888893/vocal.ogg,1/AE/ml/1124336887_2746888893/background.m4a,1/AE/ml/1124336887_2746888893/mix.m4a,12.8975,15.8975,12.15,15.15,12.15,15.15
1124336887_2746888893,1124336887_2746888893-001-005,1/AE/ml/1124336887_2746888893/vocal.ogg,1/AE/ml/1124336887_2746888893/background.m4a,1/AE/ml/1124336887_2746888893/mix.m4a,14.3975,17.3975,13.65,16.65,13.65,16.65
1124336887_2746888893,1124336887_2746888893-001-006,1/AE/ml/1124336887_2746888893/vocal.ogg,1/AE/ml/1124336887_2746888893/background.m4a,1/AE/ml/1124336887_2746888893/mix.m4a,15.8975,18.8975,15.15,18.15,15.15,18.15
1124336887_2746888893,1124336887_2746888893-001-007,1/AE/ml/1124336887_2746888893/vocal.ogg,1/AE/ml/1124336887_2746888893/background.m4a,1/AE/ml/1124336887_2746888893/mix.m4a,17.397499999999997,20.3975,16.65,19.65,16.65,19.65
1124336887_2746888893,1124336887_2746888893-001-008,1/AE/ml/1124336887_2746888893/vocal.ogg,1/AE/ml/1124336887_2746888893/background.m4a,1/AE/ml/1124336887_2746888893/mix.m4a,18.897499999999997,21.8975,18.15,21.15,18.15,21.15
1124336887_2746888893,1124336887_2746888893-001-009,1/AE/ml/1124336887_2746888893/vocal.ogg,1/AE/ml/1124336887_2746888893/background.m4a,1/AE/ml/1124336887_2746888893/mix.m4a,20.397499999999997,23.3975,19.65,22.65,19.65,22.65
1124336887_2746888893,1124336887_2746888893-001-010,1/AE/ml/1124336887_2746888893/vocal.ogg,1/AE/ml/1124336887_2746888893/background.m4a,1/AE/ml/1124336887_2746888893/mix.m4a,21.897499999999997,24.8975,21.15,24.15,21.15,24.15
1124336887_2746888893,1124336887_2746888893-001-011,1/AE/ml/1124336887_2746888893/vocal.ogg,1/AE/ml/1124336887_2746888893/background.m4a,1/AE/ml/1124336887_2746888893/mix.m4a,23.397499999999997,26.3975,22.65,25.65,22.65,25.65
1124336887_2746888893,1124336887_2746888893-001-012,1/AE/ml/1124336887_2746888893/vocal.ogg,1/AE/ml/1124336887_2746888893/background.m4a,1/AE/ml/1124336887_2746888893/mix.m4a,24.897499999999997,27.8975,24.15,27.15,24.15,27.15
1124336887_2746888893,1124336887_2746888893-001-013,1/AE/ml/1124336887_2746888893/vocal.ogg,1/AE/ml/1124336887_2746888893/background.m4a,1/AE/ml/1124336887_2746888893/mix.m4a,26.397499999999997,29.3975,25.65,28.65,25.65,28.65
1695188367_2732471112,1695188367_2732471112-001-000,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,0.5375,3.5375,0.12,3.12,0.12,3.12
1695188367_2732471112,1695188367_2732471112-001-001,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,2.0375,5.0375,1.62,4.62,1.62,4.62
1695188367_2732471112,1695188367_2732471112-001-002,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,3.5375,6.5375,3.12,6.12,3.12,6.12
1695188367_2732471112,1695188367_2732471112-001-003,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,5.0375,8.0375,4.62,7.62,4.62,7.62
1695188367_2732471112,1695188367_2732471112-001-004,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,6.5375,9.5375,6.12,9.12,6.12,9.12
1695188367_2732471112,1695188367_2732471112-001-005,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,8.0375,11.0375,7.62,10.62,7.62,10.62
1695188367_2732471112,1695188367_2732471112-001-006,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,9.5375,12.5375,9.12,12.12,9.12,12.12
1695188367_2732471112,1695188367_2732471112-001-007,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,11.0375,14.0375,10.62,13.62,10.62,13.62
1695188367_2732471112,1695188367_2732471112-001-008,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,12.5375,15.5375,12.12,15.12,12.12,15.12
1695188367_2732471112,1695188367_2732471112-001-009,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,14.0375,17.0375,13.62,16.62,13.62,16.62
1695188367_2732471112,1695188367_2732471112-001-010,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,15.5375,18.5375,15.12,18.12,15.12,18.12
1695188367_2732471112,1695188367_2732471112-001-011,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,17.0375,20.0375,16.62,19.62,16.62,19.62
1695188367_2732471112,1695188367_2732471112-001-012,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,18.5375,21.5375,18.12,21.12,18.12,21.12
1695188367_2732471112,1695188367_2732471112-001-013,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,20.0375,23.0375,19.62,22.62,19.62,22.62
1695188367_2732471112,1695188367_2732471112-001-014,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,21.5375,24.5375,21.12,24.12,21.12,24.12
1695188367_2732471112,1695188367_2732471112-001-015,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,23.0375,26.0375,22.62,25.62,22.62,25.62
1695188367_2732471112,1695188367_2732471112-001-016,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,24.5375,27.5375,24.12,27.12,24.12,27.12
1695188367_2732471112,1695188367_2732471112-001-017,1/IN/pa/1695188367_2732471112/vocal.ogg,1/IN/pa/1695188367_2732471112/background.m4a,1/IN/pa/1695188367_2732471112/mix.m4a,26.0375,29.0375,25.62,28.62,25.62,28.62
1001477237_3000826086,1001477237_3000826086-001-000,1/AE/ml/1001477237_3000826086/vocal.ogg,1/AE/ml/1001477237_3000826086/background.m4a,1/AE/ml/1001477237_3000826086/mix.m4a,0.3375,3.3375,0.03,3.03,0.03,3.03
1001477237_3000826086,1001477237_3000826086-001-001,1/AE/ml/1001477237_3000826086/vocal.ogg,1/AE/ml/1001477237_3000826086/background.m4a,1/AE/ml/1001477237_3000826086/mix.m4a,1.8375,4.8375,1.53,4.53,1.53,4.53
1001477237_3000826086,1001477237_3000826086-001-002,1/AE/ml/1001477237_3000826086/vocal.ogg,1/AE/ml/1001477237_3000826086/background.m4a,1/AE/ml/1001477237_3000826086/mix.m4a,3.3375,6.3375,3.03,6.03,3.03,6.03
1001477237_3000826086,1001477237_3000826086-001-003,1/AE/ml/1001477237_3000826086/vocal.ogg,1/AE/ml/1001477237_3000826086/background.m4a,1/AE/ml/1001477237_3000826086/mix.m4a,4.8375,7.8375,4.53,7.53,4.53,7.53
1001477237_3000826086,1001477237_3000826086-001-004,1/AE/ml/1001477237_3000826086/vocal.ogg,1/AE/ml/1001477237_3000826086/background.m4a,1/AE/ml/1001477237_3000826086/mix.m4a,6.3375,9.3375,6.03,9.03,6.03,9.03
1001477237_3000826086,1001477237_3000826086-001-005,1/AE/ml/1001477237_3000826086/vocal.ogg,1/AE/ml/1001477237_3000826086/background.m4a,1/AE/ml/1001477237_3000826086/mix.m4a,7.8375,10.8375,7.53,10.53,7.53,10.53
